Year,Month,Weekday,lag_1,lag_7,roll7,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,y,fecha
2016,12,5,56.705,90.625,65.366,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,59.15,2016-12-23
2016,12,6,59.15,89.75,60.869571428571426,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,107.23,2016-12-24
2016,12,7,107.23,90.59,63.36671428571429,2.33,7.627,5.7,79.8,0.0,0.0,9.0,1.0,105.457,2016-12-25
2016,12,1,105.457,0.0,65.49057142857143,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,85.914,2016-12-26
2016,12,2,85.914,74.99000000000001,77.764,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,88.616666667,2016-12-27
2016,12,3,88.616666667,54.902,79.71066666671427,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,94.32,2016-12-28
2016,12,4,94.32,56.705,85.34180952385714,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,119.56,2016-12-29
2016,12,5,119.56,59.15,94.32109523814287,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,198.95,2016-12-30
2016,12,6,198.95,107.23,114.29252380957142,8.33,7.759,7.45,108.7,7.0,0.0,12.0,0.0,151.239,2016-12-31
2017,1,7,151.239,105.457,120.57952380957143,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,52.2375,2017-01-01
2017,1,1,52.2375,85.914,112.97673809528571,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,40.35,2017-01-02
2017,1,2,40.35,88.616666667,106.46759523814285,6.25,5.83125,4.625,66.8125,8.75,0.0,7.03125,1.875,101.175,2017-01-03
2017,1,3,101.175,94.32,108.26164285714285,6.804166667,5.970833333,6.416666667,56.76666667,10.0,1.25,5.0,2.916666667,95.125000004,2017-01-04
2017,1,4,95.125000004,119.56,108.37664285771429,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0.0,11.25,2.5,111.133333327,2017-01-05
2017,1,5,111.133333327,198.95,107.17283333299999,4.583333333,3.05,5.625,65.5625,10.83333333,0.0,15.41666667,2.5,107.570833333,2017-01-06
2017,1,6,107.570833333,151.239,94.1186666662857,2.916666667,5.154166667,5.958333333,34.625,8.75,0.0,2.5,0.0,59.904166667,2017-01-07
2017,1,7,59.904166667,52.2375,81.070833333,5.416666667,1.859583333,5.083333333,25.375,10.0,2.083333333,3.333333333,1.666666667,54.817916666,2017-01-08
2017,1,1,54.817916666,40.35,81.43946428528571,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,79.98625,2017-01-09
2017,1,2,79.98625,101.175,87.10178571385714,6.3875,4.73875,13.29166667,54.25,25.0,1.666666667,7.5,0.833333333,113.66791667,2017-01-10
2017,1,3,113.66791667,95.125000004,88.88648809528571,9.308333333,5.501666667,9.166666667,51.04166667,20.0,1.25,1.666666667,2.916666667,100.851666671,2017-01-11
2017,1,4,100.851666671,111.133333327,89.70458333342856,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,109.88416667,2017-01-12
2017,1,5,109.88416667,107.570833333,89.52613095385713,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0.0,3.333333333,1.333333333,98.904166667,2017-01-13
2017,1,6,98.904166667,59.904166667,88.28803571585715,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,90.964583339,2017-01-14
2017,1,7,90.964583339,54.817916666,92.72523809757142,8.05,6.525,9.083333333,38.79166667,15.41666667,0.0,7.5,1.25,86.616666673,2017-01-15
2017,1,1,86.616666673,79.98625,97.26791667,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,104.3875,2017-01-16
2017,1,2,104.3875,113.66791667,100.75380952714285,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,86.36416666100001,2017-01-17
2017,1,3,86.36416666100001,100.851666671,96.85327381157143,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,88.229166666,2017-01-18
2017,1,4,88.229166666,109.88416667,95.05005952514286,5.0,5.7,7.833333333,37.75,15.83333333,0.0,2.5,3.333333333,77.949999996,2017-01-19
2017,1,5,77.949999996,98.904166667,90.48803571457144,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,91.34708333,2017-01-20
2017,1,6,91.34708333,90.964583339,89.40845238071428,5.695833333,2.4,4.583333333,50.20833333,15.0,2.083333333,4.583333333,2.916666667,87.470833329,2017-01-21
2017,1,7,87.470833329,86.616666673,88.90934523642856,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,82.915833334,2017-01-22
2017,1,1,82.915833334,104.3875,88.38065475942857,5.1375,4.505,6.291666667,41.75,15.83333333,0.833333333,2.5,1.666666667,78.517499997,2017-01-23
2017,1,2,78.517499997,86.36416666100001,84.6849404732857,6.1125,5.770833333,10.95833333,40.08333333,11.25,0.0,10.0,2.916666667,87.09166666,2017-01-24
2017,1,3,87.09166666,88.229166666,84.78886904457144,7.779166667,5.108333333,7.666666667,51.1875,18.75,2.083333333,13.75,2.291666667,108.616666667,2017-01-25
2017,1,4,108.616666667,77.949999996,87.70136904471428,5.979166667,5.224583333,7.041666667,36.625,13.75,0.833333333,8.333333333,0.0,77.787083333,2017-01-26
2017,1,5,77.787083333,91.34708333,87.6780952357143,7.85,7.54125,5.166666667,42.60916667,21.25,2.083333333,9.583333333,1.25,97.333750003,2017-01-27
2017,1,6,97.333750003,87.470833329,88.53333333185715,5.970833333,6.1125,2.25,32.08333333,9.166666667,0.0,1.666666667,1.25,58.499999997,2017-01-28
2017,1,7,58.499999997,82.915833334,84.39464285585714,5.141666667,7.783333333,5.333333333,54.16666667,15.83333333,2.5,9.583333333,3.333333333,103.674999999,2017-01-29
2017,1,1,103.674999999,78.517499997,87.36023809371429,8.058333333,5.61625,7.0,35.5175,17.08333333,4.166666667,7.083333333,4.166666667,88.69208333,2017-01-30
2017,1,2,88.69208333,87.09166666,88.81374999842858,4.441666667,4.254583333,2.833333333,47.25,13.33333333,0.833333333,2.916666667,1.666666667,77.52958333,2017-01-31
2017,2,3,77.52958333,108.616666667,87.44773809414285,7.375,5.188333333,6.041666667,31.625,10.83333333,0.416666667,8.333333333,2.083333333,71.896666663,2017-02-01
2017,2,4,71.896666663,77.787083333,82.20202380785715,8.195833333,6.211666667,6.416666667,42.29166667,9.166666667,0.416666667,0.416666667,0.833333333,73.949166671,2017-02-02
2017,2,5,73.949166671,97.333750003,81.653749999,7.6375,6.255416667,9.0,42.90083333,15.83333333,2.5,7.083333333,0.833333333,92.043749993,2017-02-03
2017,2,6,92.043749993,58.499999997,80.89803571185713,7.779166667,4.166666667,4.416666667,27.70833333,12.08333333,0.833333333,7.5,3.75,68.237499994,2017-02-04
2017,2,7,68.237499994,103.674999999,82.28910714000001,10.67,10.725,5.0,38.6,1.0,0.0,11.0,1.1,78.095,2017-02-05
2017,2,1,78.095,88.69208333,78.63482142585714,10.0,5.0,4.4,13.0,3.0,2.0,5.0,0.0,42.4,2017-02-06
2017,2,2,42.4,77.52958333,72.02166666442857,3.0,0.33,3.5,13.8,3.0,0.0,7.0,2.0,32.63,2017-02-07
2017,2,3,32.63,71.896666663,65.60744047442857,11.0,1.67,4.0,36.0,7.0,0.0,10.0,2.0,71.67,2017-02-08
2017,2,4,71.67,73.949166671,65.57505952257142,3.9825,1.76,4.0,20.4,6.0,0.0,0.0,1.0,37.1425,2017-02-09
2017,2,5,37.1425,92.043749993,60.316964283857146,4.01,3.34,4.75,23.2,5.0,0.0,2.0,0.0,42.3,2017-02-10
2017,2,6,42.3,68.237499994,53.21071428485714,5.33,6.32,5.1,12.4,11.0,1.0,1.0,3.0,45.15,2017-02-11
2017,2,7,45.15,78.095,49.9125,10.0,10.67,7.8,27.4,4.0,0.0,2.0,1.0,62.870000000000005,2017-02-12
2017,2,1,62.870000000000005,42.4,47.737500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-13
2017,2,2,0.0,32.63,41.68035714285715,4.33,5.0,2.1,22.0,0.0,0.0,1.0,1.0,35.43,2017-02-14
2017,2,3,35.43,71.67,42.080357142857146,6.0,2.67,2.0,19.2,1.0,0.0,1.0,1.0,32.87,2017-02-15
2017,2,4,32.87,37.1425,36.5375,3.66,4.66,1.0,31.6,2.0,0.0,0.0,3.0,45.92,2017-02-16
2017,2,5,45.92,42.3,37.791428571428575,3.0,2.802,2.1,12.25,4.0,0.0,8.0,1.2,33.352000000000004,2017-02-17
2017,2,6,33.352000000000004,45.15,36.51314285714285,7.0,4.0,2.35,30.0,10.0,0.0,0.0,3.1,56.45,2017-02-18
2017,2,7,56.45,62.870000000000005,38.127428571428574,3.34,3.516,2.2,13.0,1.0,0.0,8.0,1.0,32.056,2017-02-19
2017,2,1,32.056,0.0,33.72542857142857,5.0,3.76,4.5,33.1,2.0,0.0,1.0,3.0,52.36,2017-02-20
2017,2,2,52.36,35.43,41.20542857142857,5.0,4.155,4.0,22.9,14.0,0.0,8.0,1.0,59.055,2017-02-21
2017,2,3,59.055,32.87,44.58042857142857,3.67,2.429,7.2,21.1,9.0,0.0,5.0,0.0,48.399,2017-02-22
2017,2,4,48.399,45.92,46.79885714285714,6.67,5.67,4.05,24.1,5.0,1.0,8.0,2.0,56.49,2017-02-23
2017,2,5,56.49,33.352000000000004,48.30885714285714,1.0,4.67,4.0,29.8,10.0,1.0,7.0,1.0,58.47,2017-02-24
2017,2,6,58.47,56.45,51.89714285714286,6.0,6.34,5.25,24.0,6.875,0.0,2.0,0.0,50.465,2017-02-25
2017,2,7,50.465,32.056,51.042142857142856,5.33,5.33,3.2,15.7,3.0,0.0,5.0,1.2,38.760000000000005,2017-02-26
2017,2,1,38.760000000000005,52.36,51.99985714285714,5.67,3.68,7.0,16.4,14.0,0.0,7.0,2.0,55.75,2017-02-27
2017,2,2,55.75,59.055,52.48414285714286,5.34,5.02,7.5,26.4,9.0,2.0,18.0,0.0,73.25999999999999,2017-02-28
2017,3,3,73.25999999999999,48.399,54.51342857142858,4.0,4.66,5.0,15.1,17.0,0.0,5.0,2.0,52.76,2017-03-01
2017,3,4,52.76,56.49,55.136428571428574,5.0,7.13,3.0,13.0,1.0,1.0,1.0,2.0,33.129999999999995,2017-03-02
2017,3,5,33.129999999999995,58.47,51.799285714285716,9.0,2.99,4.0,12.9,9.0,1.0,6.0,4.0,48.89,2017-03-03
2017,3,6,48.89,50.465,50.43071428571428,5.01,3.67,3.1,17.0,0.0,0.0,5.0,4.5,38.28,2017-03-04
2017,3,7,38.28,38.760000000000005,48.69,12.33,4.33,5.0,33.9,3.0,0.0,6.0,5.0,69.56,2017-03-05
2017,3,1,69.56,55.75,53.089999999999996,6.83,2.33,1.1,19.6,1.0,0.0,0.0,3.0,33.86,2017-03-06
2017,3,2,33.86,73.25999999999999,49.962857142857146,2.34,5.33,6.5,15.0,4.0,0.0,0.0,2.0,35.17,2017-03-07
2017,3,3,35.17,52.76,44.52142857142858,1.0,2.34,0.0,15.2,4.0,0.0,0.0,3.0,25.54,2017-03-08
2017,3,4,25.54,33.129999999999995,40.63285714285714,11.33,2.33,6.0,26.9,6.0,1.0,0.0,2.5,56.06,2017-03-09
2017,3,5,56.06,48.89,43.90857142857143,2.0,4.33,4.6,26.3,8.0,1.0,0.0,1.0,47.23,2017-03-10
2017,3,6,47.23,38.28,43.67142857142858,6.33,4.066,6.0,20.1,2.0,1.0,5.0,3.5,47.996,2017-03-11
2017,3,7,47.996,69.56,45.05942857142857,7.68,7.01,2.0,48.0,6.0,4.0,15.0,2.0,91.69,2017-03-12
2017,3,1,91.69,33.86,48.22085714285714,2.33,0.68,2.7,17.8,2.0,0.0,10.0,0.0,35.510000000000005,2017-03-13
2017,3,2,35.510000000000005,35.17,48.45657142857142,2.67,1.34,3.0,15.0,5.0,0.0,5.0,1.0,33.01,2017-03-14
2017,3,3,33.01,25.54,48.14799999999999,3.66,1.703,2.5,14.6,4.0,0.0,0.0,0.0,26.463,2017-03-15
2017,3,4,26.463,56.06,48.279857142857146,6.0,4.056,4.75,28.2,4.0,0.0,1.0,3.0,51.006,2017-03-16
2017,3,5,51.006,47.23,47.55785714285714,4.33,2.802,0.0,11.0,14.0,0.0,3.0,3.0,38.132,2017-03-17
2017,3,6,38.132,47.996,46.25814285714285,5.0,4.38,4.25,20.4,3.0,0.0,1.0,1.0,39.03,2017-03-18
2017,3,7,39.03,91.69,44.97728571428571,10.0,3.693,2.0,39.1,3.0,0.0,5.0,3.0,65.793,2017-03-19
2017,3,1,65.793,35.510000000000005,41.27771428571429,1.66,6.683,4.7,16.1,3.0,0.0,7.0,3.0,42.143,2017-03-20
2017,3,2,42.143,33.01,42.22528571428571,9.16,2.03,2.2,12.6,4.0,0.0,1.0,5.3,36.29,2017-03-21
2017,3,3,36.29,26.463,42.69385714285715,1.66,5.023,2.0,16.4,7.0,0.0,2.0,2.0,36.083,2017-03-22
2017,3,4,36.083,51.006,44.06814285714286,7.34,2.133,1.0,13.3,8.0,0.0,6.0,3.5,41.273,2017-03-23
2017,3,5,41.273,38.132,42.67771428571428,1.67,3.0,4.5,12.3,7.0,0.0,5.0,6.3,39.77,2017-03-24
2017,3,6,39.77,39.03,42.9117142857143,10.0,5.49,1.0,33.3,3.0,0.0,0.0,4.0,56.79,2017-03-25
2017,3,7,56.79,65.793,45.44885714285714,5.34,5.36,3.45,18.0,4.0,0.0,10.0,8.0,54.15,2017-03-26
2017,3,1,54.15,42.143,43.78557142857143,4.84,3.463,3.5,14.8,5.0,0.0,1.0,4.0,36.603,2017-03-27
2017,3,2,36.603,36.29,42.99414285714285,2.67,2.67,7.0,22.0,14.0,0.0,0.0,6.0,54.34,2017-03-28
2017,3,3,54.34,36.083,45.57271428571429,6.34,1.34,4.0,12.9,3.0,0.0,7.0,4.5,39.08,2017-03-29
2017,3,4,39.08,41.273,46.000857142857136,1.33,2.693,5.0,9.5,9.0,0.0,0.0,2.0,29.523,2017-03-30
2017,3,5,29.523,39.77,44.32228571428572,4.0,2.0,3.5,22.2,2.0,0.0,2.0,6.0,41.7,2017-03-31
2017,4,6,41.7,56.79,44.598,2.33,2.0,2.0,34.0,2.0,0.0,1.0,3.0,46.33,2017-04-01
2017,4,7,46.33,54.15,43.10371428571428,6.67,4.223,4.0,23.0,4.0,0.0,9.0,12.4,63.293,2017-04-02
2017,4,1,63.293,36.603,44.40985714285715,6.33,1.0,5.6,25.6,8.0,0.0,20.0,3.0,69.53,2017-04-03
2017,4,2,69.53,54.34,49.11371428571429,0.33,1.033,2.2,8.0,2.0,0.0,5.0,5.5,24.063,2017-04-04
2017,4,3,24.063,39.08,44.788428571428575,5.0,0.231,0.2,13.6,9.0,2.0,6.0,1.0,37.031,2017-04-05
2017,4,4,37.031,29.523,44.49571428571428,5.0,0.66,3.1,10.9,4.0,1.0,0.0,1.0,25.66,2017-04-06
2017,4,5,25.66,41.7,43.94385714285715,3.5,4.0,2.0,16.0,5.0,0.0,5.0,5.0,40.5,2017-04-07
2017,4,6,40.5,46.33,43.77242857142858,7.51,8.759,2.05,23.0,3.0,0.0,11.0,6.0,61.319,2017-04-08
2017,4,7,61.319,63.293,45.91371428571428,4.99,5.34,8.25,22.0,3.0,0.0,0.0,1.0,44.58,2017-04-09
2017,4,1,44.58,69.53,43.24042857142857,8.66,1.363,1.05,27.5,1.0,0.0,4.0,4.0,47.573,2017-04-10
2017,4,2,47.573,24.063,40.10371428571428,4.0,2.33,3.0,17.0,5.0,0.0,11.0,1.0,43.33,2017-04-11
2017,4,3,43.33,37.031,42.856142857142856,11.99,3.32,3.35,11.0,10.0,2.0,10.0,4.0,55.66,2017-04-12
2017,4,4,55.66,25.66,45.517428571428574,5.0,2.439,2.0,30.9,1.0,0.0,2.0,5.0,48.339,2017-04-13
2017,4,5,48.339,40.5,48.757285714285715,7.34,4.98,5.0,13.0,3.0,0.0,16.0,4.0,53.32,2017-04-14
2017,4,6,53.32,61.319,50.58871428571429,11.67,1.472,4.0,27.25,1.0,0.0,15.0,5.2,65.592,2017-04-15
2017,4,7,65.592,44.58,51.19914285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-16
2017,4,1,0.0,47.573,44.830571428571425,4.0,3.99,1.9,18.4,1.0,0.0,5.0,1.0,35.29,2017-04-17
2017,4,2,35.29,43.33,43.075857142857146,7.33,4.67,6.3,15.4,8.0,1.0,2.0,2.0,46.7,2017-04-18
2017,4,3,46.7,55.66,43.55728571428572,1.0,3.406,5.0,14.0,2.0,0.0,0.0,1.0,26.406,2017-04-19
2017,4,4,26.406,48.339,39.378142857142855,4.66,2.33,5.0,9.4,10.0,0.0,7.0,2.0,40.39,2017-04-20
2017,4,5,40.39,53.32,38.242571428571424,3.67,2.34,2.4,29.0,3.0,0.0,1.875,3.0,45.285,2017-04-21
2017,4,6,45.285,65.592,37.09471428571429,2.64,4.66,2.8,19.0,7.0,1.0,1.0,2.0,40.1,2017-04-22
2017,4,7,40.1,0.0,33.452999999999996,9.0,5.416,3.6,25.5,7.0,0.0,1.0,5.0,56.516000000000005,2017-04-23
2017,4,1,56.516000000000005,35.29,41.526714285714284,9.33,3.81,8.0,13.15,9.0,0.0,1.0,5.0,49.29,2017-04-24
2017,4,2,49.29,46.7,43.526714285714284,8.0,2.99,2.2,24.0,4.0,0.0,26.0,5.0,72.19,2017-04-25
2017,4,3,72.19,26.406,47.16814285714286,3.0,4.0,3.5,10.2,3.0,0.0,1.0,8.3,33.0,2017-04-26
2017,4,4,33.0,40.39,48.11014285714286,3.33,3.737,2.3,11.0,10.0,1.0,0.0,10.0,41.367,2017-04-27
2017,4,5,41.367,45.285,48.24971428571428,3.33,3.67,5.1,15.4,2.0,0.0,7.0,7.0,43.5,2017-04-28
2017,4,6,43.5,40.1,47.99471428571429,5.0,9.0,2.3,15.0,3.0,1.0,1.0,8.0,44.3,2017-04-29
2017,4,7,44.3,56.516000000000005,48.59471428571428,1.0,4.046,2.3,18.0,2.0,0.0,12.0,2.0,41.346,2017-04-30
2017,5,1,41.346,49.29,46.427571428571426,0.34,1.0,1.0,1.2,0.0,0.0,0.0,1.0,4.54,2017-05-01
2017,5,2,4.54,72.19,40.03471428571429,2.0,6.033,1.0,23.0,5.0,0.0,6.0,5.0,48.033,2017-05-02
2017,5,3,48.033,33.0,36.58371428571429,1.33,3.34,6.0,18.2,6.0,0.0,20.0,2.0,56.87,2017-05-03
2017,5,4,56.87,41.367,39.99371428571429,5.67,5.66,1.0,11.6,4.0,0.0,2.0,4.1,34.03,2017-05-04
2017,5,5,34.03,43.5,38.945571428571434,2.34,5.33,1.15,6.6,8.0,0.0,12.0,3.0,38.42,2017-05-05
2017,5,6,38.42,44.3,38.219857142857144,7.33,2.363,4.4,14.0,4.0,0.0,0.0,6.0,38.093,2017-05-06
2017,5,7,38.093,41.346,37.33314285714285,6.33,3.67,4.5,18.25,3.0,0.0,4.0,4.0,43.75,2017-05-07
2017,5,1,43.75,4.54,37.67657142857143,2.33,3.66,1.0,8.0,8.0,3.0,1.0,5.6,32.59,2017-05-08
2017,5,2,32.59,48.033,41.683714285714295,7.33,4.0,4.1,11.0,4.0,0.0,2.0,3.0,35.43,2017-05-09
2017,5,3,35.43,56.87,39.88328571428571,8.66,0.397,9.0,15.0,4.0,0.0,14.0,7.0,58.057,2017-05-10
2017,5,4,58.057,34.03,40.05285714285714,6.0,6.693,3.0,16.0,6.0,2.0,1.0,10.0,50.693,2017-05-11
2017,5,5,50.693,38.42,42.43328571428572,4.99,4.703,6.0,16.4,4.0,9.0,0.0,6.0,51.093,2017-05-12
2017,5,6,51.093,38.093,44.24371428571429,5.0,2.363,6.0,12.0,4.0,0.0,1.0,7.0,37.363,2017-05-13
2017,5,7,37.363,43.75,44.13942857142858,4.67,2.076,2.85,31.5,6.0,0.0,5.0,2.1,54.196000000000005,2017-05-14
2017,5,1,54.196000000000005,32.59,45.63171428571428,5.34,4.703,2.0,17.0,0.0,3.0,3.0,7.0,42.043,2017-05-15
2017,5,2,42.043,35.43,46.982142857142854,2.33,5.66,1.5,16.2,2.0,0.0,6.0,7.0,40.69,2017-05-16
2017,5,3,40.69,58.057,47.73357142857143,6.34,4.84,0.0,9.0,5.0,0.0,0.0,2.0,27.18,2017-05-17
2017,5,4,27.18,50.693,43.32257142857143,3.33,5.01,4.0,28.2,4.0,0.0,0.0,3.0,47.54,2017-05-18
2017,5,5,47.54,51.093,42.87214285714286,4.34,3.44,2.2,31.6,11.0,0.0,0.0,10.0,62.58,2017-05-19
2017,5,6,62.58,37.363,44.51314285714285,3.99,4.713,0.25,16.4,5.0,0.0,6.0,6.0,42.353,2017-05-20
2017,5,7,42.353,54.196000000000005,45.226,6.0,3.043,1.25,32.2,5.0,0.0,12.0,4.0,63.493,2017-05-21
2017,5,1,63.493,42.043,46.55414285714285,5.33,1.34,4.4,22.4,5.0,0.0,7.0,11.0,56.47,2017-05-22
2017,5,2,56.47,40.69,48.61514285714286,3.0,2.406,5.0,11.0,9.0,0.0,2.0,7.0,39.406,2017-05-23
2017,5,3,39.406,27.18,48.431714285714285,6.68,3.34,3.0,14.2,9.0,0.0,4.0,4.71,44.93,2017-05-24
2017,5,4,44.93,47.54,50.96742857142857,5.66,5.36,2.0,18.2,3.0,0.0,2.0,4.3,40.52,2017-05-25
2017,5,5,40.52,62.58,49.96457142857143,2.34,3.67,5.0,29.0,4.0,0.0,8.0,2.0,54.01,2017-05-26
2017,5,6,54.01,42.353,48.74028571428572,7.33,3.221,2.0,23.4,5.0,0.0,0.0,10.0,50.951,2017-05-27
2017,5,7,50.951,63.493,49.96857142857143,1.99,6.243,2.45,11.19,2.0,0.0,0.0,3.0,26.873,2017-05-28
2017,5,1,26.873,56.47,44.737142857142864,3.34,4.023,1.6,28.0,4.0,2.0,4.0,5.0,51.963,2017-05-29
2017,5,2,51.963,39.406,44.09328571428572,8.0,3.396,4.3,25.0,3.0,0.0,5.0,5.0,53.696,2017-05-30
2017,5,3,53.696,44.93,46.13471428571428,4.0,2.429,7.0,12.2,6.0,4.0,1.0,5.0,41.629,2017-05-31
2017,6,4,41.629,40.52,45.66314285714286,1.34,3.67,2.0,21.4,10.0,0.0,2.0,2.0,42.41,2017-06-01
2017,6,5,42.41,54.01,45.933142857142855,2.33,4.0,4.0,17.4,9.0,1.0,5.0,3.0,45.73,2017-06-02
2017,6,6,45.73,50.951,44.75028571428572,5.0,1.726,3.0,10.0,3.0,1.0,22.0,2.0,47.726,2017-06-03
2017,6,7,47.726,26.873,44.28957142857143,7.0,1.747,2.25,23.4,3.0,1.0,5.0,4.0,47.397,2017-06-04
2017,6,1,47.397,51.963,47.22157142857143,3.33,5.99,4.5,9.7,5.0,0.0,0.0,8.0,36.52,2017-06-05
2017,6,2,36.52,53.696,45.015428571428565,1.0,3.0,0.0,18.0,3.0,0.0,6.0,7.5,38.5,2017-06-06
2017,6,3,38.5,41.629,42.84457142857143,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,75.023,2017-06-07
2017,6,4,75.023,42.41,47.61514285714286,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,41.173,2017-06-08
2017,6,5,41.173,45.73,47.438428571428574,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,26.52,2017-06-09
2017,6,6,26.52,47.726,44.69414285714286,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,47.01,2017-06-10
2017,6,7,47.01,47.397,44.59185714285714,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,59.24,2017-06-11
2017,6,1,59.24,36.52,46.28371428571428,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,50.28,2017-06-12
2017,6,2,50.28,38.5,48.249428571428574,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,35.113,2017-06-13
2017,6,3,35.113,75.023,47.765571428571434,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,29.66,2017-06-14
2017,6,4,29.66,41.173,41.28514285714285,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,46.98,2017-06-15
2017,6,5,46.98,26.52,42.114714285714285,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,29.7,2017-06-16
2017,6,6,29.7,47.01,42.569,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,41.726,2017-06-17
2017,6,7,41.726,59.24,41.81414285714286,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,56.37,2017-06-18
2017,6,1,56.37,50.28,41.40414285714286,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,35.31,2017-06-19
2017,6,2,35.31,35.113,39.26557142857143,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,46.06,2017-06-20
2017,6,3,46.06,29.66,40.82942857142857,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,39.73,2017-06-21
2017,6,4,39.73,46.98,42.267999999999994,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,34.34,2017-06-22
2017,6,5,34.34,29.7,40.46228571428571,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,26.54,2017-06-23
2017,6,6,26.54,41.726,40.01085714285715,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,56.65,2017-06-24
2017,6,7,56.65,56.37,42.142857142857146,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,45.440000000000005,2017-06-25
2017,6,1,45.440000000000005,35.31,40.58142857142857,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,40.963,2017-06-26
2017,6,2,40.963,46.06,41.389,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,44.82,2017-06-27
2017,6,3,44.82,39.73,41.21185714285714,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,45.533,2017-06-28
2017,6,4,45.533,34.34,42.04085714285714,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,57.67,2017-06-29
2017,6,5,57.67,26.54,45.37371428571429,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,36.802,2017-06-30
2017,7,6,36.802,56.65,46.839714285714294,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,35.66,2017-07-01
2017,7,7,35.66,45.440000000000005,43.84114285714286,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,29.68,2017-07-02
2017,7,1,29.68,40.963,41.58971428571429,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,35.17,2017-07-03
2017,7,2,35.17,44.82,40.76214285714286,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,49.01,2017-07-04
2017,7,3,49.01,45.533,41.36071428571428,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,72.16,2017-07-05
2017,7,4,72.16,57.67,45.16457142857143,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,41.93,2017-07-06
2017,7,5,41.93,36.802,42.916,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,35.1,2017-07-07
2017,7,6,35.1,35.66,42.67285714285715,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,46.079,2017-07-08
2017,7,7,46.079,29.68,44.16128571428572,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,33.99,2017-07-09
2017,7,1,33.99,35.17,44.776999999999994,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,39.353,2017-07-10
2017,7,2,39.353,49.01,45.37457142857142,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,33.02,2017-07-11
